split,lon,lat,name_loc,aux_bioclim_01,aux_bioclim_02,aux_bioclim_03,aux_bioclim_04,aux_bioclim_05,aux_bioclim_06,aux_bioclim_07,aux_bioclim_08,aux_bioclim_09,aux_bioclim_10,aux_bioclim_11,aux_bioclim_12,aux_bioclim_13,aux_bioclim_14,aux_bioclim_15,aux_bioclim_16,aux_bioclim_17,aux_bioclim_18,aux_bioclim_19,aux_corine_frac_111,aux_corine_frac_112,aux_corine_frac_121,aux_corine_frac_122,aux_corine_frac_123,aux_corine_frac_124,aux_corine_frac_131,aux_corine_frac_132,aux_corine_frac_133,aux_corine_frac_141,aux_corine_frac_142,aux_corine_frac_211,aux_corine_frac_212,aux_corine_frac_213,aux_corine_frac_221,aux_corine_frac_222,aux_corine_frac_223,aux_corine_frac_231,aux_corine_frac_241,aux_corine_frac_242,aux_corine_frac_243,aux_corine_frac_244,aux_corine_frac_311,aux_corine_frac_312,aux_corine_frac_313,aux_corine_frac_321,aux_corine_frac_322,aux_corine_frac_323,aux_corine_frac_324,aux_corine_frac_331,aux_corine_frac_332,aux_corine_frac_333,aux_corine_frac_334,aux_corine_frac_335,aux_corine_frac_411,aux_corine_frac_412,aux_corine_frac_421,aux_corine_frac_422,aux_corine_frac_423,aux_corine_frac_511,aux_corine_frac_512,aux_corine_frac_521,aux_corine_frac_522,aux_corine_frac_523,aux_corine_frac_1,aux_corine_frac_2,aux_corine_frac_3,aux_corine_frac_4,aux_corine_frac_5,aux_corine_frac_11,aux_corine_frac_12,aux_corine_frac_13,aux_corine_frac_14,aux_corine_frac_21,aux_corine_frac_22,aux_corine_frac_23,aux_corine_frac_24,aux_corine_frac_31,aux_corine_frac_32,aux_corine_frac_33,aux_corine_frac_41,aux_corine_frac_42,aux_corine_frac_51,aux_corine_frac_52,aux_total_population,aux_pop_density,aux_maxdist_road,aux_meandist_road,aux_corine_frac_lowlevel_top_1,aux_corine_frac_lowlevel_top_2,aux_corine_frac_lowlevel_top_3,aux_corine_frac_lowlevel_top_4,aux_corine_frac_lowlevel_top_5,aux_corine_frac_midlevel_top_1,aux_corine_frac_midlevel_top_2,aux_corine_frac_midlevel_top_3,aux_corine_frac_highlevel_top_1,aux_corine_frac_highlevel_top_2,aux_corine_frac_highlevel_top_3
test,-5.061741325849138,58.16327883918478,unlabelled-sample_1438_test,7.800000000000001,6.2,36.0,38.45,17.0,0.1,16.900000000000002,5.9,9.1,13.0,3.3000000000000003,1143.0,128.0,63.0,25.0,375.0,195.0,233.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150239754099342,0.0,0.0,0.0,0.0,0.0,0.0334767650036146,0.0,0.0,0.0,0.8644932418998853,0.0,0.0,0.0,0.0,0.0870060176865657,0.0,0.0,0.0,0.0,0.0,0.0485007404135489,0.8644932418998853,0.0870060176865657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150239754099342,0.0334767650036146,0.8644932418998853,0.0,0.0870060176865657,0.0,1.0,0.0,3693.0,2082.0,corine_frac_412,corine_frac_512,corine_frac_333,corine_frac_321,corine_frac_334,corine_frac_41,corine_frac_51,corine_frac_33,corine_frac_4,corine_frac_5,corine_frac_3
val,-5.061238291769948,57.72304649127622,unlabelled-sample_1439_val,6.4,6.300000000000001,35.0,42.41,16.0,-1.8,17.8,2.2,8.0,12.2,1.4,1406.0,166.0,76.0,26.0,471.0,237.0,277.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189330832981881,0.0,0.0237555147853681,0.6156873896309277,0.0,0.0,0.0,0.0,0.1819553072558783,0.0,0.0,0.0,0.1596687050296377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403312949703623,0.1596687050296377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189330832981881,0.6394429044162959,0.1819553072558783,0.1596687050296377,0.0,0.0,0.0,0.0,0.0,3436.0,1743.0,corine_frac_322,corine_frac_333,corine_frac_412,corine_frac_321,corine_frac_312,corine_frac_32,corine_frac_33,corine_frac_41,corine_frac_3,corine_frac_4,corine_frac_1
train,-5.059517745075408,58.04675762151282,unlabelled-sample_1440_train,7.300000000000001,6.1000000000000005,36.0,39.53,16.5,-0.4,16.900000000000002,3.4000000000000004,8.700000000000001,12.7,2.6,1214.0,138.0,67.0,25.0,399.0,208.0,247.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126200069635389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036251963211338,0.2488198574163305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7349349392989967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126200069635389,0.2524450537374644,0.7349349392989967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126200069635389,0.0,0.0,0.2524450537374644,0.0,0.7349349392989967,0.0,0.0,0.0,1.0,0.0,2461.0,860.0,corine_frac_412,corine_frac_322,corine_frac_231,corine_frac_321,corine_frac_112,corine_frac_41,corine_frac_32,corine_frac_23,corine_frac_4,corine_frac_3,corine_frac_2
train,-5.056267689214148,56.71619742204564,unlabelled-sample_1441_train,5.1000000000000005,6.4,33.0,45.63,15.6,-3.5,19.1,0.6000000000000001,7.1000000000000005,11.4,-0.4,2123.0,268.0,108.0,29.0,737.0,346.0,390.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064892888965429,0.0,0.0,0.0,0.0,0.1495920870366074,0.0,0.0,0.1783754464519703,0.5080345930080191,0.0,0.0,0.0,0.0,0.119078717812404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384298667944561,0.0,0.0064892888965429,0.9550808443090008,0.0,0.0384298667944561,0.0,0.0,0.0,0.0,0.0,0.0,0.0064892888965429,0.0,0.1495920870366074,0.6864100394599895,0.119078717812404,0.0,0.0,0.0,0.0384298667944561,2.0,0.0,2810.0,1252.0,corine_frac_322,corine_frac_321,corine_frac_311,corine_frac_333,corine_frac_523,corine_frac_32,corine_frac_31,corine_frac_33,corine_frac_3,corine_frac_5,corine_frac_2
train,-5.055907557163761,57.21991955133663,unlabelled-sample_1442_train,5.5,6.300000000000001,33.0,44.82,15.7,-3.1,18.8,1.0,7.4,11.6,0.1,1794.0,223.0,93.0,28.0,617.0,294.0,336.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419319614342271,0.0,0.0,0.0,0.0,0.0,0.2301220365414238,0.0,0.0,0.0,0.727946002024349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720539979756509,0.727946002024349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419319614342271,0.2301220365414238,0.727946002024349,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,corine_frac_412,corine_frac_333,corine_frac_321,corine_frac_411,corine_frac_112,corine_frac_41,corine_frac_33,corine_frac_32,corine_frac_4,corine_frac_3,corine_frac_2
train,-5.054581973161689,57.88867208568496,unlabelled-sample_1443_train,6.5,6.2,35.0,40.69,15.9,-1.4,17.3,2.5,8.0,12.0,1.7000000000000002,1342.0,156.0,74.0,25.0,445.0,230.0,268.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,3284.0,corine_frac_412,corine_frac_211,corine_frac_322,corine_frac_331,corine_frac_121,corine_frac_41,corine_frac_51,corine_frac_22,corine_frac_4,corine_frac_5,corine_frac_2
test,-5.054178193885607,58.13306388389099,unlabelled-sample_1444_test,7.0,6.1000000000000005,36.0,38.99,16.3,-0.6000000000000001,16.900000000000002,3.2,8.200000000000001,12.3,2.5,1231.0,140.0,68.0,25.0,404.0,212.0,250.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258565827690611,0.0,0.0,0.0,0.0,0.1448948355043575,0.0,0.0,0.0,0.8292485817265813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707514182734186,0.8292485817265813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258565827690611,0.1448948355043575,0.8292485817265813,0.0,0.0,0.0,0.0,0.0,4999.0,4181.0,corine_frac_412,corine_frac_333,corine_frac_322,corine_frac_332,corine_frac_411,corine_frac_41,corine_frac_33,corine_frac_32,corine_frac_4,corine_frac_3,corine_frac_5
test,-5.054067003836735,55.024688294760935,unlabelled-sample_1445_test,7.9,6.6000000000000005,36.0,42.0,17.6,-0.4,18.0,5.800000000000001,9.7,13.4,2.8000000000000003,1309.0,141.0,71.0,24.0,420.0,230.0,277.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921348209576,0.0,0.0,0.0,0.0,0.0,0.0265898746163009,0.0434742826107004,0.300352104046533,0.1390222256204305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398426692148435,0.0,0.0921348209576,0.5094384868939649,0.0,0.398426692148435,0.0,0.0,0.0,0.0,0.0,0.0,0.0921348209576,0.0,0.0700641572270013,0.4393743296669635,0.0,0.0,0.0,0.0,0.398426692148435,4.0,0.0,2296.0,1038.0,corine_frac_523,corine_frac_321,corine_frac_322,corine_frac_231,corine_frac_313,corine_frac_32,corine_frac_52,corine_frac_23,corine_frac_3,corine_frac_5,corine_frac_2
val,-5.052811489103158,57.7878776164118,unlabelled-sample_1446_val,6.800000000000001,6.300000000000001,35.0,41.7,16.3,-1.3,17.6,2.7,8.4,12.5,1.9,1334.0,156.0,73.0,26.0,445.0,226.0,266.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873663763786227,0.0,0.0,0.0,0.0,0.0,0.0506794618349167,0.0348744513642208,0.1893877504086975,0.0001060634453443,0.0,0.0713381176271756,0.0,0.0,0.0,0.0,0.0,0.0,0.4662477789410222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873663763786227,0.3463858446803551,0.4662477789410222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873663763786227,0.0,0.0855539131991375,0.2608319314812175,0.0,0.4662477789410222,0.0,0.0,0.0,10.0,1.0,2310.0,743.0,corine_frac_412,corine_frac_321,corine_frac_231,corine_frac_324,corine_frac_312,corine_frac_41,corine_frac_32,corine_frac_23,corine_frac_4,corine_frac_3,corine_frac_2
train,-5.049827952602895,51.94223680141141,unlabelled-sample_1447_train,9.6,5.300000000000001,30.0,43.02,19.0,1.9,17.1,7.5,11.0,15.4,4.5,874.0,101.0,51.0,25.0,296.0,155.0,178.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270044467980343,0.3556785474192815,0.0,0.0,0.0,0.0,0.0,0.6173170057826841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270044467980343,0.9729955532019656,0.0,0.0,0.0,0.0,0.0,0.0,0.0270044467980343,0.3556785474192815,0.0,0.6173170057826841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,15.0,1136.0,287.0,corine_frac_231,corine_frac_211,corine_frac_142,corine_frac_312,corine_frac_123,corine_frac_23,corine_frac_21,corine_frac_14,corine_frac_2,corine_frac_1,corine_frac_4
test,-5.046945995113212,51.664652159227664,unlabelled-sample_1448_test,10.0,5.300000000000001,30.0,43.61,19.4,2.2,17.2,7.9,11.4,15.8,4.800000000000001,872.0,102.0,50.0,25.0,294.0,152.0,177.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995322328222534,0.0,0.3070856443866139,0.0,0.0,0.0,0.0,0.0,0.4311946321602676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606537107770535,0.0,0.0,0.0,0.0,0.0015337798538115,0.0,0.5066178772088673,0.4311946321602676,0.0606537107770535,0.0015337798538115,0.0,0.0,0.0,0.0,0.0,0.0,0.1995322328222534,0.3070856443866139,0.0,0.4311946321602676,0.0,0.0,0.0606537107770535,0.0,0.0015337798538115,41.0,6.0,1125.0,424.0,corine_frac_321,corine_frac_242,corine_frac_231,corine_frac_423,corine_frac_523,corine_frac_32,corine_frac_24,corine_frac_23,corine_frac_2,corine_frac_3,corine_frac_4
train,-5.045361181151806,57.0503408304516,unlabelled-sample_1449_train,7.9,6.4,34.0,44.75,17.7,-0.8,18.5,3.3000000000000003,10.1,13.9,2.4000000000000004,1638.0,205.0,80.0,31.0,568.0,255.0,300.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1213608236752239,0.4521438115703724,0.0,0.0,0.0849989493938469,0.0,0.0715036917365812,0.0,0.0,0.0,0.0,0.0,0.0,0.2699927236239754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7300072763760246,0.2699927236239754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735046352455964,0.1565026411304282,0.0,0.2699927236239754,0.0,0.0,0.0,0.0,0.0,2688.0,1301.0,corine_frac_312,corine_frac_412,corine_frac_311,corine_frac_322,corine_frac_324,corine_frac_31,corine_frac_41,corine_frac_32,corine_frac_3,corine_frac_4,corine_frac_1
test,-5.041700040398457,56.961760969320544,unlabelled-sample_1450_test,8.1,6.4,34.0,44.95,18.0,-0.6000000000000001,18.6,3.5,10.4,14.1,2.6,1689.0,213.0,82.0,31.0,587.0,261.0,308.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314172300150585,0.0101314659277548,0.1834109023038283,0.2782196513649142,0.0,0.0643218076025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0868847942056277,0.0,0.0,0.0,0.0,0.3456141485802185,0.0,0.0,0.0,0.0,0.0,0.5675010572141536,0.0868847942056277,0.3456141485802185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415486959428133,0.5259523612713403,0.0,0.0868847942056277,0.0,0.3456141485802185,0.0,1.0,0.0,1967.0,613.0,corine_frac_512,corine_frac_322,corine_frac_321,corine_frac_412,corine_frac_324,corine_frac_32,corine_frac_51,corine_frac_41,corine_frac_3,corine_frac_5,corine_frac_4
val,-5.039439859294709,57.69867471642301,unlabelled-sample_1451_val,3.9,6.2,34.0,42.72,13.8,-4.3,18.1,-0.3,5.300000000000001,9.8,-1.2000000000000002,1723.0,208.0,94.0,26.0,581.0,297.0,334.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703763631704171,0.015526917482018,0.0,0.0,0.0,0.0,0.52195257683071,0.0,0.0,0.0,0.3898011145223957,0.0,0.0,0.0,0.0,0.0023430279944591,0.0,0.0,0.0,0.0,0.0,0.6078558574831452,0.3898011145223957,0.0023430279944591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859032806524352,0.52195257683071,0.3898011145223957,0.0,0.0023430279944591,0.0,0.0,0.0,4999.0,4242.0,corine_frac_333,corine_frac_412,corine_frac_321,corine_frac_322,corine_frac_512,corine_frac_33,corine_frac_41,corine_frac_32,corine_frac_3,corine_frac_4,corine_frac_5
train,-5.038771482546147,56.6187854749709,unlabelled-sample_1452_train,6.4,6.4,33.0,45.53,16.7,-2.2,18.9,1.7000000000000002,8.5,12.6,0.8,2063.0,261.0,102.0,30.0,717.0,329.0,377.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671648675413936,0.1717659653947831,0.0,0.0,0.0,0.0912845517234438,0.1697846153403794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389308329361768,0.2610691670638233,0.0,0.0,0.0,0.0,4.0,0.0,3804.0,2342.0,corine_frac_321,corine_frac_322,corine_frac_333,corine_frac_332,corine_frac_522,corine_frac_32,corine_frac_33,corine_frac_51,corine_frac_3,corine_frac_5,corine_frac_4
train,-5.037627209553919,50.29330609896515,unlabelled-sample_1453_train,10.0,5.6000000000000005,32.0,42.41,19.4,2.2,17.2,5.800000000000001,14.0,15.6,4.9,1072.0,130.0,59.0,29.0,378.0,180.0,191.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820203523331228,0.0,0.0,0.0,0.0,0.0,7.75538333366322e-05,0.0,0.0,0.0033314559667568,0.0,0.0323473859919663,0.0,0.1440400808767121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236125331313214,0.1763874668686784,0.0,0.0,0.0,0.0,0.0,0.0,0.820203523331228,0.0,7.75538333366322e-05,0.0033314559667568,0.1763874668686784,0.0,0.0,0.0,0.0,0.0,0.0,91.0,13.0,1562.0,541.0,corine_frac_211,corine_frac_313,corine_frac_311,corine_frac_243,corine_frac_231,corine_frac_21,corine_frac_31,corine_frac_24,corine_frac_2,corine_frac_3,corine_frac_1
train,-5.037151061073736,57.18599536252557,unlabelled-sample_1454_train,4.9,6.300000000000001,33.0,45.04,15.1,-3.7,18.8,0.4,6.7,11.0,-0.6000000000000001,1876.0,234.0,98.0,28.0,646.0,310.0,351.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141274783765163,0.001420142641978,0.0,0.0,0.0,0.0,0.0758725132379934,0.0,0.0,0.0,0.8085798657435121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914201342564879,0.8085798657435121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1155476210184944,0.0758725132379934,0.8085798657435121,0.0,0.0,0.0,0.0,0.0,4999.0,3960.0,corine_frac_412,corine_frac_321,corine_frac_333,corine_frac_322,corine_frac_241,corine_frac_41,corine_frac_32,corine_frac_33,corine_frac_4,corine_frac_3,corine_frac_5
train,-5.036143841398458,56.305292013565705,unlabelled-sample_1455_train,6.800000000000001,6.5,34.0,44.64,17.0,-1.7000000000000002,18.7,2.3000000000000003,8.9,12.9,1.4,2039.0,253.0,103.0,29.0,702.0,328.0,378.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150695141066535,0.0,0.4347436642044062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4145611947290588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854388052709413,0.4145611947290588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150695141066535,0.4347436642044062,0.0,0.4145611947290588,0.0,0.0,0.0,0.0,0.0,4387.0,2895.0,corine_frac_321,corine_frac_412,corine_frac_312,corine_frac_511,corine_frac_422,corine_frac_32,corine_frac_41,corine_frac_31,corine_frac_3,corine_frac_4,corine_frac_1
train,-5.035768411764917,58.330686920342174,unlabelled-sample_1456_train,8.0,6.1000000000000005,36.0,37.73,17.1,0.5,16.6,6.1000000000000005,9.1,13.1,3.6,1107.0,123.0,61.0,24.0,362.0,190.0,227.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157739532079513,0.0,0.0,0.0,0.8842260467920487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157739532079513,0.8842260467920487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157739532079513,0.8842260467920487,0.0,0.0,0.0,0.0,0.0,4788.0,3833.0,corine_frac_412,corine_frac_333,corine_frac_132,corine_frac_211,corine_frac_243,corine_frac_41,corine_frac_33,corine_frac_11,corine_frac_4,corine_frac_3,corine_frac_5
train,-5.0353845672586175,50.43335730115044,unlabelled-sample_1457_train,10.6,5.6000000000000005,32.0,42.87,19.9,2.7,17.2,6.300000000000001,14.6,16.2,5.4,1003.0,119.0,57.0,28.0,350.0,171.0,184.0,324.0,0.0,0.0187272056935541,0.0,0.0,0.0,0.1225625720149688,0.0,0.0,0.0,0.0,0.0423225947922565,0.2098229871990515,0.0,0.0,0.0,0.0,0.0,0.4668922323487267,0.0,0.0,0.0,0.0,0.0,0.0,0.0396497902055623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563404391201474,0.0,0.0,0.0,0.0,0.0436821786257323,0.1836123725007795,0.6767152195477782,0.0396497902055623,0.0563404391201474,0.0436821786257323,0.0187272056935541,0.1225625720149688,0.0,0.0423225947922565,0.2098229871990515,0.0,0.4668922323487267,0.0,0.0396497902055623,0.0,0.0,0.0,0.0563404391201474,0.0,0.0436821786257323,611.0,93.0,1334.0,496.0,corine_frac_231,corine_frac_211,corine_frac_124,corine_frac_423,corine_frac_523,corine_frac_23,corine_frac_21,corine_frac_12,corine_frac_2,corine_frac_1,corine_frac_4
train,-5.035047685703177,57.54214968058749,unlabelled-sample_1458_train,5.7,6.300000000000001,34.0,43.42,15.6,-2.7,18.3,1.4,7.4,11.6,0.5,1557.0,188.0,83.0,27.0,528.0,261.0,301.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344136099157615,0.0,0.0,0.0389156507443109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9266707393399276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733292606600724,0.9266707393399276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344136099157615,0.0389156507443109,0.0,0.9266707393399276,0.0,0.0,0.0,0.0,0.0,4581.0,3657.0,corine_frac_412,corine_frac_322,corine_frac_312,corine_frac_242,corine_frac_333,corine_frac_41,corine_frac_32,corine_frac_31,corine_frac_4,corine_frac_3,corine_frac_5
val,-5.03281264637128,57.80600138653593,unlabelled-sample_1459_val,6.6000000000000005,6.2,35.0,41.59,16.1,-1.5,17.6,2.5,8.1,12.2,1.6,1349.0,157.0,74.0,25.0,449.0,230.0,269.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108170736060241,0.0,0.0,0.0,0.0,0.0,0.1619040152856487,0.0328340327996563,0.0785331114397299,0.0,0.0,0.0428006792876439,0.0,0.0,0.0,0.0,0.0,0.0,0.6731110875812968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108170736060241,0.316071838812679,0.6731110875812968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108170736060241,0.0,0.1947380480853051,0.1213337907273739,0.0,0.6731110875812968,0.0,0.0,0.0,4.0,0.0,2750.0,1254.0,corine_frac_412,corine_frac_312,corine_frac_321,corine_frac_324,corine_frac_313,corine_frac_41,corine_frac_31,corine_frac_32,corine_frac_4,corine_frac_3,corine_frac_2
train,-5.032721229614339,51.9228797407855,unlabelled-sample_1460_train,9.3,5.300000000000001,30.0,43.68,18.8,1.5,17.3,7.2,10.7,15.2,4.1000000000000005,913.0,105.0,54.0,25.0,308.0,162.0,185.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441059240587813,0.3275091493981275,0.0,0.0,0.0,0.0,0.0,0.5218799783401639,0.0,0.0,0.0,0.0,0.1065049482029273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441059240587813,0.8493891277382914,0.1065049482029273,0.0,0.0,0.0,0.0,0.0,0.0441059240587813,0.3275091493981275,0.0,0.5218799783401639,0.0,0.1065049482029273,0.0,0.0,0.0,0.0,0.0,0.0,60.0,9.0,1785.0,755.0,corine_frac_231,corine_frac_211,corine_frac_311,corine_frac_142,corine_frac_321,corine_frac_23,corine_frac_21,corine_frac_31,corine_frac_2,corine_frac_3,corine_frac_1
test,-5.032530911563453,56.172650469497555,unlabelled-sample_1461_test,8.0,6.5,35.0,43.52,17.900000000000002,-0.5,18.4,3.5,10.0,13.8,2.6,1839.0,221.0,94.0,29.0,624.0,295.0,348.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518775422811405,0.0,0.0,0.0,0.0,0.0,0.3820046064645548,0.0,0.2906405832570601,0.111398537543956,0.0,0.1071697345477771,0.0,0.0,0.0,0.0,0.0,0.0,0.0569089959055112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518775422811405,0.8912134618133483,0.0569089959055112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518775422811405,0.0,0.3820046064645548,0.5092088553487933,0.0,0.0569089959055112,0.0,0.0,0.0,18.0,2.0,3630.0,2048.0,corine_frac_312,corine_frac_321,corine_frac_322,corine_frac_324,corine_frac_412,corine_frac_32,corine_frac_31,corine_frac_41,corine_frac_3,corine_frac_4,corine_frac_2
